time,system_size,queue_length
4988.450334643988,15,13
4988.637237089807,16,14
4988.64073526911,17,15
4991.0089065230595,18,16
4991.219966935585,19,17
4992.167871507233,18,17
4992.167871507233,18,16
4992.864878121229,17,16
4992.864878121229,17,15
4993.137639951626,18,16
4993.838788412507,17,16
4993.838788412507,17,15
4994.132971429592,16,15
4994.132971429592,16,14
4994.2418314459455,15,14
4994.2418314459455,15,13
4994.248867977049,16,14
4994.728052155284,17,15
4995.227569127238,18,16
4995.610123078861,19,17
4996.760831381171,18,17
4996.760831381171,18,16
4997.168699969364,19,17
4998.534073711699,18,17
4998.534073711699,18,16
4998.668522503737,19,17
4999.000132114855,20,18
4999.210333051613,19,18
4999.210333051613,19,17
4999.655049484855,18,17
4999.655049484855,18,16
4999.9265631766575,17,16
4999.9265631766575,17,15
5000.817754655322,18,16
5001.517302017309,17,16
5001.517302017309,17,15
5001.724512994554,16,15
5001.724512994554,16,14
5002.0508659064935,17,15
5002.610977174959,18,16
5002.787711046747,19,17
5003.334582509058,20,18
5003.417164257652,21,19
5004.851437946576,22,20
5005.332088820816,21,20
5005.332088820816,21,19
5005.695538654441,20,19
5005.695538654441,20,18
5005.998514687795,21,19
5007.063316697426,20,19
5007.063316697426,20,18
5007.178254073923,21,19
5008.116979395371,20,19
5008.116979395371,20,18
5009.633818485731,21,19
5010.343965645689,20,19
5010.343965645689,20,18
5010.843825041872,19,18
5010.843825041872,19,17
5012.235052329525,18,17
5012.235052329525,18,16
5012.754549450296,19,17
5013.31812010238,20,18
5013.491994495431,19,18
5013.491994495431,19,17
5013.857275416336,20,18
5014.035209259286,19,18
5014.035209259286,19,17
5014.8891911058845,18,17
5014.8891911058845,18,16
5015.061899666771,19,17
5015.349908569148,20,18
5016.057293421289,19,18
5016.057293421289,19,17
5016.29190472603,18,17
5016.29190472603,18,16
5016.379790672166,17,16
5016.379790672166,17,15
5016.658393352853,18,16
5017.6550228803,19,17
5018.012247156335,20,18
5018.382747425374,19,18
5018.382747425374,19,17
5018.387418283067,18,17
5018.387418283067,18,16
5018.598238236029,17,16
5018.598238236029,17,15
5019.280390634806,16,15
5019.280390634806,16,14
5019.478394743077,17,15
5019.868464899136,18,16
5019.968748764491,17,16
5019.968748764491,17,15
5020.727572996962,16,15
5020.727572996962,16,14
5021.568181076357,17,15
5021.682810287781,18,16
5022.829416573794,17,16
5022.829416573794,17,15
5023.447048822653,16,15
5023.447048822653,16,14
5024.93210970044,15,14
5024.93210970044,15,13
5025.163294907166,16,14
5025.771606205083,17,15
5025.890784017432,18,16
5026.168644405925,17,16
5026.168644405925,17,15
5026.485899182035,16,15
5026.485899182035,16,14
5027.368409157303,17,15
5027.683547228325,16,15
5027.683547228325,16,14
5028.718431329677,15,14
5028.718431329677,15,13
5028.890571925876,14,13
5028.890571925876,14,12
5030.346693397127,13,12
5030.346693397127,13,11
5030.842752904793,14,12
5031.224398747996,13,12
5031.224398747996,13,11
5031.589795876839,14,12
5031.841810007819,15,13
5032.985415754275,16,14
5033.412709628633,17,15
5033.6153210561115,18,16
5033.85574427714,17,16
5033.85574427714,17,15
5034.314683920592,18,16
5035.047415015625,19,17
5035.781155182958,18,17
5035.781155182958,18,16
5035.872471710828,19,17
5036.129013427136,18,17
5036.129013427136,18,16
5036.537421905414,17,16
5036.537421905414,17,15
5036.857278914609,18,16
5037.600924420389,17,16
5037.600924420389,17,15
5037.766800643103,18,16
5038.440453176781,19,17
5038.9965777519255,18,17
5038.9965777519255,18,16
5040.028277390665,17,16
5040.028277390665,17,15
5040.977010706835,18,16
5041.295861311186,17,16
5041.295861311186,17,15
5042.370482237837,16,15
5042.370482237837,16,14
5043.086297112034,15,14
5043.086297112034,15,13
5043.611966130222,14,13
5043.611966130222,14,12
5045.151539587198,15,13
5045.894222342629,14,13
5045.894222342629,14,12
5046.179905883039,15,13
5046.316606648473,14,13
5046.316606648473,14,12
5047.488860188983,15,13
5048.276915467823,16,14
5048.376964262104,15,14
5048.376964262104,15,13
5048.9007529757455,16,14
5049.142308150286,17,15
5050.312372885605,18,16
5050.4234097060325,19,17
5052.692976470533,18,17
5052.692976470533,18,16
5054.5739419786905,19,17
5055.128172313135,18,17
5055.128172313135,18,16
5055.7533583503255,17,16
5055.7533583503255,17,15
5055.911810247152,18,16
5056.26009675064,19,17
5056.310927417391,20,18
5057.257271895004,19,18
5057.257271895004,19,17
5057.26448548485,20,18
5058.163993982764,21,19
5058.3472631116265,20,19
5058.3472631116265,20,18
5058.562196255513,19,18
5058.562196255513,19,17
5058.826847775849,20,18
5059.020065471185,19,18
5059.020065471185,19,17
5059.864682462661,18,17
5059.864682462661,18,16
5061.11284782802,19,17
5062.43093400874,18,17
5062.43093400874,18,16
5062.562515991538,17,16
5062.562515991538,17,15
5062.974677596401,16,15
5062.974677596401,16,14
5064.34967744293,15,14
5064.34967744293,15,13
5065.351983204691,14,13
5065.351983204691,14,12
5065.6424013598935,15,13
5066.0035731138805,16,14
5066.509313976946,17,15
5066.834933501867,18,16
5068.321482289566,19,17
5069.3736943431095,20,18
5069.4532037581785,21,19
5069.5670927459905,20,19
5069.5670927459905,20,18
5070.570125887976,21,19
5071.409401878718,20,19
5071.409401878718,20,18
5072.460596237007,21,19
5072.766414678193,22,20
5072.781052055297,21,20
5072.781052055297,21,19
5073.039769852103,20,19
5073.039769852103,20,18
5073.892916057309,19,18
5073.892916057309,19,17
5074.165778169627,18,17
5074.165778169627,18,16
5074.553584546087,17,16
5074.553584546087,17,15
5075.997795555026,16,15
5075.997795555026,16,14
5076.35655872042,15,14
5076.35655872042,15,13
5077.086349559093,14,13
5077.086349559093,14,12
5077.192372384462,15,13
5078.475164325957,14,13
5078.475164325957,14,12
5079.005747885133,13,12
5079.005747885133,13,11
5079.265845391918,12,11
5079.265845391918,12,10
5079.89855714222,11,10
5079.89855714222,11,9
5080.084167375966,10,9
5080.084167375966,10,8
5080.392750184094,9,8
5080.392750184094,9,7
5080.474009097461,10,8
5080.5547341661095,9,8
5080.5547341661095,9,7
5080.776185560623,10,8
5080.851263769509,11,9
5081.504962207329,12,10
5082.141302117618,11,10
5082.141302117618,11,9
5082.413985201102,12,10
5082.961739745776,13,11
5083.300153360353,12,11
5083.300153360353,12,10
5083.5472238104285,13,11
5088.00028968407,14,12
5088.121444149576,13,12
5088.121444149576,13,11
5089.593170843956,14,12
5090.290244465403,15,13
5091.559269519582,14,13
5091.559269519582,14,12
5093.083082084112,15,13
5094.44976406132,14,13
5094.44976406132,14,12
5095.717706887575,15,13
5096.264538808015,14,13
5096.264538808015,14,12
5096.329052635852,13,12
5096.329052635852,13,11
5101.519739837486,14,12
5102.162473249284,15,13
5102.297479274417,14,13
5102.297479274417,14,12
5102.698699869673,15,13
5103.153862997209,16,14
5103.297750481305,15,14
5103.297750481305,15,13
5104.2294715885155,16,14
5104.300976817688,17,15
5104.507053826075,16,15
5104.507053826075,16,14
5104.541718041469,17,15
5105.983841321381,16,15
5105.983841321381,16,14
5106.351085035775,15,14
5106.351085035775,15,13
5106.387035707505,14,13
5106.387035707505,14,12
5106.7790738997655,13,12
5106.7790738997655,13,11
5106.856904972372,12,11
5106.856904972372,12,10
5107.607256729174,13,11
5107.865531540809,14,12
5108.549182696434,13,12
5108.549182696434,13,11
5108.897810478675,12,11
5108.897810478675,12,10
5109.609823824431,11,10
5109.609823824431,11,9
5110.526814734885,12,10
5111.300450159056,11,10
5111.300450159056,11,9
5112.522155156948,10,9
5112.522155156948,10,8
5112.6685269740565,11,9
5112.9249580641335,10,9
5112.9249580641335,10,8
5112.984960647616,11,9
5113.20460576182,10,9
5113.20460576182,10,8
5113.270493281224,11,9
5114.511900128889,12,10
5114.988910253866,11,10
5114.988910253866,11,9
5115.191539007581,10,9
5115.191539007581,10,8
5115.426783402064,9,8
5115.426783402064,9,7
5115.662912286116,10,8
5116.203311255026,9,8
5116.203311255026,9,7
5116.676773086931,8,7
5116.676773086931,8,6
5118.1804722245215,7,6
5118.1804722245215,7,5
5119.033727013126,8,6
5119.442568776876,7,6
5119.442568776876,7,5
5120.055025987235,6,5
5120.055025987235,6,4
5120.0880908678055,5,4
5120.0880908678055,5,3
5120.252675786455,4,3
5120.252675786455,4,2
5121.441815558499,3,2
5121.441815558499,3,1
5121.4763541174,2,1
5121.4763541174,2,0
5121.486705890716,3,1
5121.657616320101,4,2
5122.877307997335,5,3
5123.998325809278,6,4
5124.303424187902,7,5
5124.794493635052,6,5
5124.794493635052,6,4
5125.537387378266,7,5
5126.048835945962,6,5
5126.048835945962,6,4
5126.300155833689,5,4
5126.300155833689,5,3
5127.388768865097,6,4
5127.688123867293,5,4
5127.688123867293,5,3
5127.996091210807,4,3
5127.996091210807,4,2
5129.341557423704,5,3
5129.730602237201,6,4
5130.218270957126,7,5
5132.023408831498,8,6
5132.2560999213165,9,7
5133.234165007015,8,7
5133.234165007015,8,6
5135.11082424903,7,6
5135.11082424903,7,5
5135.22855577786,6,5
5135.22855577786,6,4
5135.363497436555,7,5
5135.695418804954,6,5
5135.695418804954,6,4
5136.453118536244,5,4
5136.453118536244,5,3
5136.5558249435135,6,4
5137.129194019894,5,4
5137.129194019894,5,3
5137.287872173337,4,3
5137.287872173337,4,2
5138.255775707889,5,3
5139.619361589127,4,3
5139.619361589127,4,2
5140.826425316741,5,3
5141.667544378697,6,4
5141.9231484698585,7,5
5142.192621240084,6,5
5142.192621240084,6,4
5142.4257832554695,5,4
5142.4257832554695,5,3
5142.7077211136975,4,3
5142.7077211136975,4,2
5143.049424619651,3,2
5143.049424619651,3,1
5143.108424615989,2,1
5143.108424615989,2,0
5143.363488683123,3,1
5143.658126093149,4,2
5144.250009432761,5,3
5144.980142292625,6,4
5145.025359128994,7,5
5145.372659913392,8,6
5145.648386014196,7,6
5145.648386014196,7,5
5145.6708053441735,6,5
5145.6708053441735,6,4
5145.886825562599,5,4
5145.886825562599,5,3
5146.029351509058,6,4
5146.94803286841,5,4
5146.94803286841,5,3
5147.640477316434,4,3
5147.640477316434,4,2
5147.9390378422495,5,3
5148.273106713117,4,3
5148.273106713117,4,2
5148.736323012979,3,2
5148.736323012979,3,1
5149.587316698854,4,2
5149.598384998987,3,2
5149.598384998987,3,1
5150.354621026093,4,2
5150.590340647961,3,2
5150.590340647961,3,1
5150.919031244946,2,1
5150.919031244946,2,0
5150.951985511853,3,1
5151.075338161081,2,1
5151.075338161081,2,0
5151.2072874670575,1,0
5151.249821657961,2,0
5151.531683321598,3,1
5151.656911454334,4,2
5152.949804059477,5,3
5153.544504312224,6,4
5153.6516381550055,7,5
5154.661011947373,8,6
5154.870643166022,7,6
5154.870643166022,7,5
5155.070160041188,6,5
5155.070160041188,6,4
5156.863749701865,7,5
5156.900842096164,6,5
5156.900842096164,6,4
5158.334417243395,5,4
5158.334417243395,5,3
5159.5105603656775,4,3
5159.5105603656775,4,2
5159.523507616126,5,3
5161.018856922536,4,3
5161.018856922536,4,2
5161.413249852143,5,3
5161.432236029794,4,3
5161.432236029794,4,2
5162.1726648895465,3,2
5162.1726648895465,3,1
5162.255632367868,4,2
5162.640806625487,3,2
5162.640806625487,3,1
5163.066134297714,4,2
5163.611269892154,5,3
5164.052298970684,4,3
5164.052298970684,4,2
5164.601732005921,5,3
5164.851443011903,4,3
5164.851443011903,4,2
5164.9867945723145,5,3
5165.8237156421455,4,3
5165.8237156421455,4,2
5166.495552577621,5,3
5166.605967318676,4,3
5166.605967318676,4,2
5167.380398051121,5,3
5167.734147970217,6,4
5168.171559283019,7,5
5169.430686069858,8,6
5169.931139942176,9,7
5170.414408271221,10,8
5170.621908617358,11,9
5171.744612698964,10,9
5171.744612698964,10,8
5171.781699189882,9,8
5171.781699189882,9,7
5172.061266038039,8,7
5172.061266038039,8,6
5172.637758201356,9,7
5174.382479422806,8,7
5174.382479422806,8,6
5174.531408578521,7,6
5174.531408578521,7,5
5174.934883315313,8,6
5175.15711785768,9,7
5176.58946950551,8,7
5176.58946950551,8,6
5177.771796607372,7,6
5177.771796607372,7,5
5178.46252045452,6,5
5178.46252045452,6,4
5178.492315471718,5,4
5178.492315471718,5,3
5178.65888941998,4,3
5178.65888941998,4,2
5179.062847790723,3,2
5179.062847790723,3,1
5179.776860697897,2,1
5179.776860697897,2,0
5180.454932496302,1,0
5181.413539479401,2,0
5182.08023486604,3,1
5184.365415487434,4,2
5184.571862611055,5,3
5185.072235793605,4,3
5185.072235793605,4,2
5185.6502700064775,5,3
5186.039831900287,4,3
5186.039831900287,4,2
5186.237869274417,3,2
5186.237869274417,3,1
5187.3282613757265,2,1
5187.3282613757265,2,0
5187.395270004032,1,0
5187.888260453387,2,0
5188.112191084951,3,1
5188.704973772559,2,1
5188.704973772559,2,0
5188.912049470131,3,1
5189.035554588149,2,1
5189.035554588149,2,0
5189.095079296495,1,0
5189.105417884781,2,0
5189.59531185673,3,1
5189.770328168306,2,1
5189.770328168306,2,0
5189.9762650783805,3,1
5190.218156410271,4,2
5190.354598585131,5,3
5191.0256924498835,6,4
5191.731515499676,7,5
5191.842079157991,6,5
5191.842079157991,6,4
5192.00721343231,5,4
5192.00721343231,5,3
5192.391531166061,6,4
5193.980243546584,7,5
5193.992339345624,6,5
5193.992339345624,6,4
5194.866170265182,5,4
5194.866170265182,5,3
5195.175658841515,6,4
5195.2804972553195,5,4
5195.2804972553195,5,3
5196.220262740102,6,4
5196.426241783687,5,4
5196.426241783687,5,3
5197.014437180744,4,3
5197.014437180744,4,2
5197.1270782269,5,3
5197.382453474365,4,3
5197.382453474365,4,2
5197.904973060225,3,2
5197.904973060225,3,1
5198.084673675174,4,2
5198.723344626638,3,2
5198.723344626638,3,1
5199.1690730555165,2,1
5199.1690730555165,2,0
5199.557525117211,1,0
5199.8989732853315,2,0
5200.584639730253,3,1
5201.44340835243,2,1
5201.44340835243,2,0
5201.798897266317,3,1
5202.579968607259,2,1
5202.579968607259,2,0
5203.149103323442,3,1
5203.498477934205,4,2
5203.764310478291,3,2
5203.764310478291,3,1
5203.79566599381,2,1
5203.79566599381,2,0
5204.190350325263,3,1
5204.202248725699,4,2
5205.658208083694,5,3
5207.219639326345,6,4
5208.685441843768,7,5
5209.7728150992725,8,6
5210.013654899186,9,7
5210.442079180537,10,8
5210.474859027329,11,9
5210.528772054576,10,9
5210.528772054576,10,8
5210.916732469182,11,9
5211.703193967924,12,10
5212.822759563536,13,11
5213.073619810225,14,12
5213.131699256331,13,12
5213.131699256331,13,11
5213.23484860475,14,12
5213.263122041,13,12
5213.263122041,13,11
5213.513618064681,14,12
5214.093122054701,13,12
5214.093122054701,13,11
5214.450897408438,14,12
5215.449692475073,15,13
5215.716125795601,14,13
5215.716125795601,14,12
5216.11895978199,15,13
5216.12276356369,16,14
5217.1498978362615,17,15
5217.367034415589,18,16
5217.447359900974,17,16
5217.447359900974,17,15
5217.9598215666665,16,15
5217.9598215666665,16,14
5218.197840263529,17,15
5218.273556098215,18,16
5218.638188440706,19,17
5219.450051838457,20,18
5220.277389155066,19,18
5220.277389155066,19,17
5221.46001387025,18,17
5221.46001387025,18,16
5222.417299331477,19,17
5223.34310842443,20,18
5223.462494000853,19,18
5223.462494000853,19,17
5223.573437827994,20,18
5224.473937086275,19,18
5224.473937086275,19,17
5225.335696454316,18,17
5225.335696454316,18,16
5227.770036331899,19,17
5227.970860319062,18,17
5227.970860319062,18,16
5228.13772013772,17,16
5228.13772013772,17,15
5228.576666983254,18,16
5229.874164538862,19,17
5231.342465731102,20,18
5231.948363944014,21,19
5232.722283978166,22,20
5233.467349782991,23,21
5233.971956808937,22,21
5233.971956808937,22,20
5234.590922253059,21,20
5234.590922253059,21,19
5235.740513760172,22,20
5236.946091727503,23,21
5237.261014914446,22,21
5237.261014914446,22,20
5237.697617544139,21,20
5237.697617544139,21,19
5237.992212574996,22,20
5238.660327485859,21,20
5238.660327485859,21,19
5238.807970698239,22,20
5239.557501859606,21,20
5239.557501859606,21,19
5239.8427728215365,22,20
5239.88878590515,23,21
5240.192886354728,22,21
5240.192886354728,22,20
5240.663315345057,23,21
5241.580457168929,22,21
5241.580457168929,22,20
5241.639731412983,21,20
5241.639731412983,21,19
5241.839485935005,20,19
5241.839485935005,20,18
5242.869496796463,19,18
5242.869496796463,19,17
5243.506206442158,18,17
5243.506206442158,18,16
5244.032419858371,19,17
5244.432778853111,20,18
5244.5816023771,21,19
5245.550610160685,22,20
5246.607609079856,21,20
5246.607609079856,21,19
5247.294319364404,22,20
5247.8093302796415,21,20
5247.8093302796415,21,19
5249.040572218866,22,20
5249.279846738875,23,21
5251.281831966022,24,22
5251.884491708089,23,22
5251.884491708089,23,21
5252.97021904501,22,21
5252.97021904501,22,20
5253.572076008037,23,21
5253.731904030803,22,21
5253.731904030803,22,20
5254.068690672552,21,20
5254.068690672552,21,19
5254.35372889596,20,19
5254.35372889596,20,18
5254.375668205894,21,19
5254.600566366779,22,20
5254.927361017467,23,21
5255.130922116605,22,21
5255.130922116605,22,20
5255.871476475982,23,21
5255.9258588979865,24,22
5256.548702958443,23,22
5256.548702958443,23,21
5257.8601520500315,22,21
5257.8601520500315,22,20
5258.616044275182,23,21
5259.060847300629,24,22
5259.098100312916,25,23
5259.5719697844515,24,23
5259.5719697844515,24,22
5260.517922835293,25,23
5260.689954218122,24,23
5260.689954218122,24,22
5262.838754352651,25,23
5263.201363067255,24,23
5263.201363067255,24,22
5263.218411060642,23,22
5263.218411060642,23,21
5263.342130065926,22,21
5263.342130065926,22,20
5263.633494424088,23,21
5263.863945300503,24,22
5264.335855233648,25,23
5264.581446504244,26,24
5265.147453847409,25,24
5265.147453847409,25,23
5265.253036047834,24,23
5265.253036047834,24,22
5265.413906632061,23,22
5265.413906632061,23,21
5265.960586514958,22,21
5265.960586514958,22,20
5266.302219029235,21,20
5266.302219029235,21,19
5266.521355587706,20,19
5266.521355587706,20,18
5267.729940721594,21,19
5267.8103326736355,20,19
5267.8103326736355,20,18
5267.940706412011,21,19
5268.394857241126,22,20
5268.574766687177,21,20
5268.574766687177,21,19
5269.057532405424,22,20
5269.864097216082,21,20
5269.864097216082,21,19
5269.867700233149,22,20
5270.398882970827,21,20
5270.398882970827,21,19
5270.766409024671,20,19
5270.766409024671,20,18
5271.446298050403,21,19
5271.57619438971,22,20
5271.6990118759895,21,20
5271.6990118759895,21,19
5271.78726032131,20,19
5271.78726032131,20,18
5274.315822492314,19,18
5274.315822492314,19,17
5275.174196953351,18,17
5275.174196953351,18,16
5275.608879625491,17,16
5275.608879625491,17,15
5276.019994774388,16,15
5276.019994774388,16,14
5276.095819136107,15,14
5276.095819136107,15,13
5276.5118910016035,14,13
5276.5118910016035,14,12
5279.677794484816,15,13
5280.765736907573,16,14
5280.9781831248965,17,15
5281.269999944864,16,15
5281.269999944864,16,14
5281.323384755669,17,15
5281.393168325977,16,15
5281.393168325977,16,14
5282.46076391777,17,15
5282.568222454373,18,16
5283.272244917984,17,16
5283.272244917984,17,15
5283.450178457855,18,16
5283.514180539777,19,17
5285.069788494054,18,17
5285.069788494054,18,16
5285.124378777043,17,16
5285.124378777043,17,15
5287.277455025556,16,15
5287.277455025556,16,14
5287.500152614978,17,15
5287.971382752994,18,16
5288.821104947203,19,17
5289.051011266266,20,18
5289.517016350999,19,18
5289.517016350999,19,17
5289.539035040208,20,18
5289.839614757249,19,18
5289.839614757249,19,17
5289.940872333084,20,18
5291.827308328861,21,19
5291.874396900423,20,19
5291.874396900423,20,18
5292.097704160293,19,18
5292.097704160293,19,17
5292.499305850121,20,18
5292.92053005151,19,18
5292.92053005151,19,17
5293.290432748685,20,18
5293.510277448319,21,19
5293.815788859518,22,20
5296.095181806961,23,21
5296.705827352079,22,21
5296.705827352079,22,20
5297.18241130561,21,20
5297.18241130561,21,19
5298.079008363848,22,20
5298.79472210068,21,20
5298.79472210068,21,19
5299.497616455807,22,20
5299.915130099839,23,21
5300.429807185509,22,21
5300.429807185509,22,20
5300.559355702109,23,21
5300.912416390902,22,21
5300.912416390902,22,20
5301.053027470065,23,21
5301.083273886714,22,21
5301.083273886714,22,20
5301.719407224932,21,20
5301.719407224932,21,19
5302.034193607935,20,19
5302.034193607935,20,18
5302.477594573755,19,18
5302.477594573755,19,17
5302.63298582946,20,18
5302.8194885104385,19,18
5302.8194885104385,19,17
5303.794535077934,20,18
5304.042182539118,19,18
5304.042182539118,19,17
5304.0713140964135,18,17
5304.0713140964135,18,16
5304.369987720059,17,16
5304.369987720059,17,15
5305.165932809953,18,16
5306.1345039017315,19,17
5306.681814318983,18,17
5306.681814318983,18,16
5308.091607203443,17,16
5308.091607203443,17,15
5308.999417195237,18,16
5309.3256638522835,19,17
5310.973534171023,20,18
5311.807750043387,19,18
5311.807750043387,19,17
5312.0482796035285,18,17
5312.0482796035285,18,16
5312.585795084796,19,17
5313.091883006332,20,18
5313.37959651746,21,19
5313.612369682065,20,19
5313.612369682065,20,18
5314.005915594373,21,19
5314.081517768037,22,20
5314.089110098421,23,21
5314.779861640528,22,21
5314.779861640528,22,20
5315.430407962409,23,21
5315.680946240812,24,22
5316.204613853503,25,23
5316.743935572685,24,23
5316.743935572685,24,22
5317.131823735176,25,23
5317.165250976929,24,23
5317.165250976929,24,22
5318.142022420419,23,22
5318.142022420419,23,21
5318.202950404243,24,22
5319.533236867048,23,22
5319.533236867048,23,21
5320.802895515028,24,22
5320.987755694233,23,22
5320.987755694233,23,21
5321.051785504766,22,21
5321.051785504766,22,20
5323.326052687219,21,20
5323.326052687219,21,19
5324.439717826073,20,19
5324.439717826073,20,18
5324.53768138517,21,19
5327.895567078852,20,19
5327.895567078852,20,18
5328.20887046372,19,18
5328.20887046372,19,17
5328.451828130687,18,17
5328.451828130687,18,16
5329.316192600653,19,17
5329.700897747549,20,18
5330.1462653922235,19,18
5330.1462653922235,19,17
5330.795098356852,18,17
5330.795098356852,18,16
5332.4787178047845,19,17
5332.5584167329835,18,17
5332.5584167329835,18,16
5333.857673395143,19,17
5334.313758532165,20,18
5334.5153326017025,19,18
5334.5153326017025,19,17
5334.564436108069,20,18
5334.624413993846,19,18
5334.624413993846,19,17
5335.675504303307,20,18
5336.335368994933,21,19
5338.006271719392,20,19
5338.006271719392,20,18
5338.81362758958,21,19
5339.077623072566,22,20
5339.60497364983,21,20
5339.60497364983,21,19
5340.362253710498,20,19
5340.362253710498,20,18
5340.739643707496,21,19
5342.230741181689,22,20
5342.349017679679,23,21
5344.295210562919,22,21
5344.295210562919,22,20
5344.5835948463055,21,20
5344.5835948463055,21,19
5344.702858253146,22,20
5344.994942780166,23,21
5345.101648630644,22,21
5345.101648630644,22,20
5345.192903552809,23,21
5345.630179145382,22,21
5345.630179145382,22,20
5346.293294176246,21,20
5346.293294176246,21,19
5346.999150686521,22,20
5347.198944716989,23,21
5347.408664731588,22,21
5347.408664731588,22,20
5348.619381082694,21,20
5348.619381082694,21,19
5349.69442308999,20,19
5349.69442308999,20,18
5350.032292303398,21,19
5350.043414872091,22,20
5350.0848043615015,21,20
5350.0848043615015,21,19
5350.142203285645,20,19
5350.142203285645,20,18
5350.380470609613,21,19
5350.981301083687,20,19
5350.981301083687,20,18
5351.0269018069075,21,19
5351.6497153283435,22,20
5352.635753782536,21,20
5352.635753782536,21,19
5352.650387573219,22,20
5353.719682820357,21,20
5353.719682820357,21,19
5353.872300940008,22,20
5354.082378744749,21,20
5354.082378744749,21,19
5355.868580819662,20,19
5355.868580819662,20,18
5358.43862555614,19,18
5358.43862555614,19,17
5358.944510368734,20,18
5359.1996032716825,21,19
5359.330698795504,22,20
5360.073969775712,21,20
5360.073969775712,21,19
5360.366192402594,20,19
5360.366192402594,20,18
5360.544890562978,19,18
5360.544890562978,19,17
5362.092382002747,18,17
5362.092382002747,18,16
5362.2709834308325,19,17
5362.299788448459,20,18
5362.580962491594,19,18
5362.580962491594,19,17
5362.969608145081,18,17
5362.969608145081,18,16
5363.238016466565,17,16
5363.238016466565,17,15
5364.158186788541,16,15
5364.158186788541,16,14
5364.187476092972,17,15
5364.526399934092,18,16
5364.9930422524685,19,17
5365.654342096499,18,17
5365.654342096499,18,16
5367.326631426668,17,16
5367.326631426668,17,15
5367.352127324263,16,15
5367.352127324263,16,14
5367.5342922520595,15,14
5367.5342922520595,15,13
5368.237394581421,14,13
5368.237394581421,14,12
5368.722759614367,15,13
5368.8429892643035,14,13
5368.8429892643035,14,12
5369.464209876238,13,12
5369.464209876238,13,11
5369.681104783993,12,11
5369.681104783993,12,10
5370.134941813225,13,11
5370.392988640238,12,11
5370.392988640238,12,10
5370.550567164512,11,10
5370.550567164512,11,9
5370.598222471162,12,10
5370.817454767256,11,10
5370.817454767256,11,9
5371.462417447435,10,9
5371.462417447435,10,8
5371.590708630502,11,9
5371.664121064106,12,10
5372.09460565588,11,10
5372.09460565588,11,9
5372.278980788242,10,9
5372.278980788242,10,8
5372.524431477699,11,9
5372.893999558374,10,9
5372.893999558374,10,8
5373.51081653255,11,9
5375.154095584802,12,10
5375.470010350225,13,11
5376.12893255875,12,11
5376.12893255875,12,10
5377.097097479971,13,11
5377.883308594142,12,11
5377.883308594142,12,10
5378.525291813297,13,11
5379.086485578532,12,11
5379.086485578532,12,10
5379.098672331777,11,10
5379.098672331777,11,9
5379.664504946333,12,10
5379.964524793053,11,10
5379.964524793053,11,9
5380.4762281281355,12,10
5382.176596592871,13,11
5382.483639737135,14,12
5382.714253329801,13,12
5382.714253329801,13,11
5382.912579837391,14,12
5382.957880706391,13,12
5382.957880706391,13,11
5383.013817586404,12,11
5383.013817586404,12,10
5383.018360337489,11,10
5383.018360337489,11,9
5383.133387872433,12,10
5384.558526112321,13,11
5385.270080830774,14,12
5385.417916956616,13,12
5385.417916956616,13,11
5385.99176640037,12,11
5385.99176640037,12,10
5386.449349574758,11,10
5386.449349574758,11,9
5386.904278759508,12,10
5387.470571842922,11,10
5387.470571842922,11,9
5388.199140632336,12,10
5388.337764394189,11,10
5388.337764394189,11,9
5388.554500047638,10,9
5388.554500047638,10,8
5389.344708192412,11,9
5389.492732667243,10,9
5389.492732667243,10,8
5389.776107555511,9,8
5389.776107555511,9,7
5390.3366298987485,8,7
5390.3366298987485,8,6
5390.677263830892,7,6
5390.677263830892,7,5
5391.501633154708,8,6
5391.847883623796,9,7
5393.099245532471,8,7
5393.099245532471,8,6
5393.1811362250855,7,6
5393.1811362250855,7,5
5393.775814497956,8,6
5394.380460210416,9,7
5394.896647876963,8,7
5394.896647876963,8,6
5395.630238254986,7,6
5395.630238254986,7,5
5395.75634789223,8,6
5396.044145309249,9,7
5397.0414934614555,8,7
5397.0414934614555,8,6
5397.120169586521,7,6
5397.120169586521,7,5
5398.0163531569615,6,5
5398.0163531569615,6,4
5398.550546726981,5,4
5398.550546726981,5,3
5398.743779628996,6,4
5398.777399713313,7,5
5399.317998886861,6,5
5399.317998886861,6,4
5400.425871485528,7,5
5400.555200716258,6,5
5400.555200716258,6,4
5400.968420588854,7,5
5401.09293255558,8,6
5401.79827266326,9,7
5401.918942199845,10,8
5402.036880985161,11,9
5402.086200290853,10,9
5402.086200290853,10,8
5402.207392207629,9,8
5402.207392207629,9,7
5402.210629207754,10,8
5402.255680981888,11,9
5402.361328999181,10,9
5402.361328999181,10,8
5402.443193534335,9,8
5402.443193534335,9,7
5403.3460347197615,10,8
5403.843407754873,11,9
5404.275879824284,10,9
5404.275879824284,10,8
5404.28003437065,11,9
5405.867364768398,12,10
5405.908393675879,11,10
5405.908393675879,11,9
5405.929920822143,12,10
5407.3146137293925,13,11
5407.900692791388,14,12
5408.999381574219,13,12
5408.999381574219,13,11
5409.634934290169,12,11
5409.634934290169,12,10
5409.649014909325,11,10
5409.649014909325,11,9
5410.168110172841,10,9
5410.168110172841,10,8
5410.228829350787,11,9
5410.256885465054,10,9
5410.256885465054,10,8
