time,event,spares,repair_queue,busy_repairers,good_machines
14325.523505772298,failure,2,0,1,12
14326.20707476916,repair,3,0,0,13
14329.969332525794,failure,2,0,1,12
14330.732282622692,repair,3,0,0,13
14336.911434527132,failure,2,0,1,12
14337.198362226338,repair,3,0,0,13
14344.892170236211,failure,2,0,1,12
14345.48678361813,repair,3,0,0,13
14352.835571860578,failure,2,0,1,12
14358.834469142399,repair,3,0,0,13
14363.263692257122,failure,2,0,1,12
14363.537052663567,repair,3,0,0,13
14372.814829403214,failure,2,0,1,12
14373.26181542515,repair,3,0,0,13
14373.69440066876,failure,2,0,1,12
14375.92772421692,repair,3,0,0,13
14382.17868023547,failure,2,0,1,12
14382.24838051744,repair,3,0,0,13
14389.535846960578,failure,2,0,1,12
14390.440161950764,repair,3,0,0,13
14406.31471600025,failure,2,0,1,12
14407.099808702822,repair,3,0,0,13
14409.601068518825,failure,2,0,1,12
14410.962154537952,repair,3,0,0,13
14412.576589966835,failure,2,0,1,12
14412.811272783136,failure,1,1,1,11
14413.50676792851,failure,0,2,1,10
14414.024680794046,repair,1,1,1,11
14414.364839790313,repair,2,0,1,12
14414.475753082572,repair,3,0,0,13
14415.044773191923,failure,2,0,1,12
14416.407148399805,repair,3,0,0,13
14429.976952285919,failure,2,0,1,12
14430.084354613173,failure,1,1,1,11
14430.758429684263,repair,2,0,1,12
14431.554459082397,repair,3,0,0,13
14451.501957980176,failure,2,0,1,12
14451.534591459918,repair,3,0,0,13
14466.0945522012,failure,2,0,1,12
14467.214001512326,repair,3,0,0,13
14479.296938178422,failure,2,0,1,12
14479.948453234918,repair,3,0,0,13
14489.356588023336,failure,2,0,1,12
14490.317044099645,repair,3,0,0,13
14527.959353088469,failure,2,0,1,12
14528.912369267333,repair,3,0,0,13
14531.622339971327,failure,2,0,1,12
14531.907961017165,repair,3,0,0,13
14554.267705934293,failure,2,0,1,12
14558.3112234485,repair,3,0,0,13
14589.594420097003,failure,2,0,1,12
14589.597687900767,repair,3,0,0,13
14627.545200980308,failure,2,0,1,12
14627.786978526816,repair,3,0,0,13
14629.531076956675,failure,2,0,1,12
14631.365822670257,repair,3,0,0,13
14641.434144127965,failure,2,0,1,12
14641.571842065883,failure,1,1,1,11
14644.304206183106,repair,2,0,1,12
14644.7126037563,repair,3,0,0,13
14690.630712922633,failure,2,0,1,12
14692.264369097496,repair,3,0,0,13
14705.218762457289,failure,2,0,1,12
14706.839461844234,failure,1,1,1,11
14707.028191471467,repair,2,0,1,12
14707.42066272099,repair,3,0,0,13
14768.618608064897,failure,2,0,1,12
14768.91929417178,failure,1,1,1,11
14768.928382712476,repair,2,0,1,12
14769.045029335863,repair,3,0,0,13
14784.319939175484,failure,2,0,1,12
14785.139109816586,repair,3,0,0,13
14788.27370150515,failure,2,0,1,12
14788.492303179473,repair,3,0,0,13
14802.109870744838,failure,2,0,1,12
14802.67128250925,repair,3,0,0,13
14807.232698440086,failure,2,0,1,12
14807.740959206087,repair,3,0,0,13
14814.640344017975,failure,2,0,1,12
14817.773734182882,repair,3,0,0,13
14819.045319810524,failure,2,0,1,12
14819.347366747688,repair,3,0,0,13
14828.241644004916,failure,2,0,1,12
14828.595726925352,repair,3,0,0,13
14833.372982302313,failure,2,0,1,12
14834.340117711463,repair,3,0,0,13
14835.884869790356,failure,2,0,1,12
14839.802724136036,repair,3,0,0,13
14868.869878241258,failure,2,0,1,12
14868.928758112008,repair,3,0,0,13
14897.058526145558,failure,2,0,1,12
14897.16827945664,repair,3,0,0,13
14901.886077987541,failure,2,0,1,12
14902.080159569417,repair,3,0,0,13
14903.71451133249,failure,2,0,1,12
14903.818349402065,repair,3,0,0,13
14936.162545421636,failure,2,0,1,12
14936.264345239417,repair,3,0,0,13
14947.11871211152,failure,2,0,1,12
14949.65529714827,repair,3,0,0,13
14953.046115073284,failure,2,0,1,12
14953.152594860692,repair,3,0,0,13
14957.832712411788,failure,2,0,1,12
14959.281323532428,repair,3,0,0,13
14982.914959619606,failure,2,0,1,12
14983.377177172797,repair,3,0,0,13
14995.282984576605,failure,2,0,1,12
14996.980996812674,repair,3,0,0,13
15042.358300127493,failure,2,0,1,12
15042.42994868342,repair,3,0,0,13
15051.006678417381,failure,2,0,1,12
15051.528149594149,repair,3,0,0,13
15074.131703203893,failure,2,0,1,12
15074.202515188665,repair,3,0,0,13
15085.585623144405,failure,2,0,1,12
15085.892257526106,repair,3,0,0,13
15099.941592233265,failure,2,0,1,12
15101.844359699222,repair,3,0,0,13
15110.218076816604,failure,2,0,1,12
15111.20993447621,repair,3,0,0,13
15113.218305691516,failure,2,0,1,12
15113.586833334979,repair,3,0,0,13
15115.717101819291,failure,2,0,1,12
15116.711824522397,repair,3,0,0,13
15128.015793262864,failure,2,0,1,12
15129.062686733962,failure,1,1,1,11
15130.12267558707,repair,2,0,1,12
15134.07158813099,repair,3,0,0,13
15170.703853795809,failure,2,0,1,12
15170.71621286537,repair,3,0,0,13
15181.05466127732,failure,2,0,1,12
15181.821626842233,repair,3,0,0,13
15197.250336838884,failure,2,0,1,12
15197.295093596294,failure,1,1,1,11
15198.987946990412,repair,2,0,1,12
15199.49545632848,repair,3,0,0,13
15234.234652526113,failure,2,0,1,12
15234.668060038823,repair,3,0,0,13
15235.966840130373,failure,2,0,1,12
15236.144795153834,repair,3,0,0,13
15243.010590222906,failure,2,0,1,12
15243.351126507452,failure,1,1,1,11
15244.239607884338,repair,2,0,1,12
15244.408874143228,repair,3,0,0,13
15252.541072677453,failure,2,0,1,12
15255.871927494098,repair,3,0,0,13
15260.921017834457,failure,2,0,1,12
15261.290424584166,repair,3,0,0,13
15272.875055482355,failure,2,0,1,12
15274.544505338232,repair,3,0,0,13
15278.57194836059,failure,2,0,1,12
15278.90105331258,repair,3,0,0,13
15301.084560787836,failure,2,0,1,12
15301.896170643007,repair,3,0,0,13
15327.09870018208,failure,2,0,1,12
15327.710566952916,repair,3,0,0,13
15334.955615380282,failure,2,0,1,12
15335.269039106963,repair,3,0,0,13
15357.954248049544,failure,2,0,1,12
15358.934289071256,repair,3,0,0,13
15366.365080005482,failure,2,0,1,12
15366.879954502412,repair,3,0,0,13
15380.811528342712,failure,2,0,1,12
15381.36615870682,repair,3,0,0,13
15383.863403122443,failure,2,0,1,12
15384.153271952422,repair,3,0,0,13
15391.22017837958,failure,2,0,1,12
15391.58405321274,failure,1,1,1,11
15391.634109732906,repair,2,0,1,12
15392.589668386941,repair,3,0,0,13
15398.971245713848,failure,2,0,1,12
15399.033861806474,repair,3,0,0,13
15435.528291532386,failure,2,0,1,12
15436.334226641893,repair,3,0,0,13
15436.603442125655,failure,2,0,1,12
15438.850941237286,repair,3,0,0,13
15466.633457548292,failure,2,0,1,12
15467.755692965125,repair,3,0,0,13
15496.148611221759,failure,2,0,1,12
15497.032369340073,failure,1,1,1,11
15497.9883811801,repair,2,0,1,12
15499.7273664416,repair,3,0,0,13
15500.328769467138,failure,2,0,1,12
15501.043258815364,repair,3,0,0,13
15510.211774897807,failure,2,0,1,12
15510.512989151595,repair,3,0,0,13
15511.008864053412,failure,2,0,1,12
15511.511962897594,repair,3,0,0,13
15524.71159586806,failure,2,0,1,12
15526.185651836655,repair,3,0,0,13
15532.695226363794,failure,2,0,1,12
15533.476455378555,failure,1,1,1,11
15534.4023552066,repair,2,0,1,12
15534.71835601848,repair,3,0,0,13
15577.090596009019,failure,2,0,1,12
15577.407144624269,repair,3,0,0,13
15583.910924320742,failure,2,0,1,12
15584.713663316705,repair,3,0,0,13
15587.27339105884,failure,2,0,1,12
15587.33381008206,repair,3,0,0,13
15591.994457364217,failure,2,0,1,12
15593.354628560219,repair,3,0,0,13
15599.040459843736,failure,2,0,1,12
15600.713685960485,repair,3,0,0,13
15600.714885602163,failure,2,0,1,12
15601.390507987247,repair,3,0,0,13
15603.557464182873,failure,2,0,1,12
15604.288066127956,repair,3,0,0,13
15642.875759202741,failure,2,0,1,12
15643.830993183796,repair,3,0,0,13
15650.936375514817,failure,2,0,1,12
15652.434859570076,repair,3,0,0,13
15657.480430286618,failure,2,0,1,12
15657.546110282663,failure,1,1,1,11
15657.793016226611,repair,2,0,1,12
15658.985920649158,repair,3,0,0,13
15665.763342095328,failure,2,0,1,12
15665.793554838025,repair,3,0,0,13
15683.47770623823,failure,2,0,1,12
15687.405676067834,repair,3,0,0,13
15689.946407324014,failure,2,0,1,12
15690.153548640792,failure,1,1,1,11
15690.805342085237,repair,2,0,1,12
15691.592625497704,repair,3,0,0,13
15693.23921509257,failure,2,0,1,12
15693.494943198528,repair,3,0,0,13
15707.07228154995,failure,2,0,1,12
15707.801024643491,repair,3,0,0,13
15707.903846574914,failure,2,0,1,12
15710.27187153883,repair,3,0,0,13
15715.347158106008,failure,2,0,1,12
15716.314475420193,repair,3,0,0,13
15733.541304227812,failure,2,0,1,12
15734.747232216183,repair,3,0,0,13
15750.385478399205,failure,2,0,1,12
15751.295032703265,repair,3,0,0,13
15759.576686152717,failure,2,0,1,12
15759.759827882111,repair,3,0,0,13
15760.469049428846,failure,2,0,1,12
15760.655732101117,repair,3,0,0,13
15773.690768333176,failure,2,0,1,12
15775.315176346483,repair,3,0,0,13
15775.86168571084,failure,2,0,1,12
15776.099379135801,repair,3,0,0,13
15781.972526928608,failure,2,0,1,12
15782.96143480832,repair,3,0,0,13
15792.572934924914,failure,2,0,1,12
15793.60204687292,repair,3,0,0,13
15797.294770256234,failure,2,0,1,12
15797.373150170813,repair,3,0,0,13
15806.029284662776,failure,2,0,1,12
15806.216123716848,repair,3,0,0,13
15825.943036535624,failure,2,0,1,12
15827.400004309042,repair,3,0,0,13
15827.671610672696,failure,2,0,1,12
15832.012567722677,repair,3,0,0,13
15840.300793492625,failure,2,0,1,12
15841.055153139245,repair,3,0,0,13
15845.814173396566,failure,2,0,1,12
15846.902287151474,repair,3,0,0,13
15852.852219089755,failure,2,0,1,12
15858.640210433874,repair,3,0,0,13
15872.495416425923,failure,2,0,1,12
15873.589578201021,repair,3,0,0,13
15874.346709726551,failure,2,0,1,12
15874.348459739549,repair,3,0,0,13
15880.872313824642,failure,2,0,1,12
15880.911030762936,repair,3,0,0,13
15915.200854279401,failure,2,0,1,12
15915.268075175578,repair,3,0,0,13
15943.137509346723,failure,2,0,1,12
15945.114757494937,repair,3,0,0,13
15945.41438137171,failure,2,0,1,12
15946.155983461384,repair,3,0,0,13
15946.80917066046,failure,2,0,1,12
15949.267201705286,repair,3,0,0,13
15952.562629369702,failure,2,0,1,12
15954.505240789973,repair,3,0,0,13
15960.382244115379,failure,2,0,1,12
15960.549305674867,repair,3,0,0,13
15962.399586115685,failure,2,0,1,12
15962.409418761945,repair,3,0,0,13
15970.722658078534,failure,2,0,1,12
15972.867174941568,repair,3,0,0,13
15983.148877230587,failure,2,0,1,12
15983.266677002637,repair,3,0,0,13
15984.033140001704,failure,2,0,1,12
15984.340377131535,repair,3,0,0,13
16000.953552707322,failure,2,0,1,12
16001.16182521511,repair,3,0,0,13
16028.90725624297,failure,2,0,1,12
16029.804239608597,repair,3,0,0,13
16030.26243377923,failure,2,0,1,12
16030.51309025769,repair,3,0,0,13
16044.077438503195,failure,2,0,1,12
16044.104475835073,repair,3,0,0,13
16054.709084598,failure,2,0,1,12
16055.386535825479,repair,3,0,0,13
16055.706401269454,failure,2,0,1,12
16056.729525947503,repair,3,0,0,13
16059.669115049208,failure,2,0,1,12
16060.062425399115,repair,3,0,0,13
16092.580509078727,failure,2,0,1,12
16093.887187228729,repair,3,0,0,13
16099.07991715233,failure,2,0,1,12
16099.509998842017,repair,3,0,0,13
16100.08852629808,failure,2,0,1,12
16100.167950404131,repair,3,0,0,13
16103.655564061857,failure,2,0,1,12
16105.067298132337,repair,3,0,0,13
16110.764792386355,failure,2,0,1,12
16111.3455870818,repair,3,0,0,13
16129.664061527505,failure,2,0,1,12
16129.934238222117,repair,3,0,0,13
16138.631267453762,failure,2,0,1,12
16141.739710421609,repair,3,0,0,13
16155.307679083664,failure,2,0,1,12
16158.010125688448,repair,3,0,0,13
16162.448518382183,failure,2,0,1,12
16163.21326855792,repair,3,0,0,13
16174.014167841024,failure,2,0,1,12
16174.520491245788,repair,3,0,0,13
16174.890458050248,failure,2,0,1,12
16175.337423229872,repair,3,0,0,13
16175.940876000564,failure,2,0,1,12
16178.089226616868,repair,3,0,0,13
16183.30408988695,failure,2,0,1,12
16183.581800266946,repair,3,0,0,13
16203.510634523334,failure,2,0,1,12
16204.038872099083,repair,3,0,0,13
16209.353134362762,failure,2,0,1,12
16210.382590105946,repair,3,0,0,13
16212.294135780221,failure,2,0,1,12
16214.23393874988,repair,3,0,0,13
16221.649210801072,failure,2,0,1,12
16221.827711568823,repair,3,0,0,13
16223.404043247514,failure,2,0,1,12
16225.030635143474,repair,3,0,0,13
16253.130709801591,failure,2,0,1,12
16254.749886060235,repair,3,0,0,13
16258.11515836823,failure,2,0,1,12
16258.484171368502,repair,3,0,0,13
16285.311257390575,failure,2,0,1,12
16287.706893241373,failure,1,1,1,11
16287.897481420208,repair,2,0,1,12
16289.767634415064,repair,3,0,0,13
16291.916531147013,failure,2,0,1,12
16292.483968716564,repair,3,0,0,13
16303.489863124605,failure,2,0,1,12
16303.98172371518,repair,3,0,0,13
16304.107571290022,failure,2,0,1,12
16305.01687780795,repair,3,0,0,13
16348.06435215244,failure,2,0,1,12
16348.419817829328,repair,3,0,0,13
16350.949338281462,failure,2,0,1,12
16352.637087976702,repair,3,0,0,13
16381.343912151498,failure,2,0,1,12
16383.668096492178,repair,3,0,0,13
16395.225292031922,failure,2,0,1,12
16396.239622952373,repair,3,0,0,13
16396.290958010373,failure,2,0,1,12
16396.671663087458,repair,3,0,0,13
16402.605904317188,failure,2,0,1,12
16404.86196244795,repair,3,0,0,13
16408.367143938678,failure,2,0,1,12
16408.89841249153,repair,3,0,0,13
16410.451276253618,failure,2,0,1,12
16410.794009869634,repair,3,0,0,13
16481.019761261246,failure,2,0,1,12
16481.351267489423,repair,3,0,0,13
16485.61976829692,failure,2,0,1,12
16489.419949495066,repair,3,0,0,13
16490.692607556688,failure,2,0,1,12
16491.70608910288,repair,3,0,0,13
16516.809921122524,failure,2,0,1,12
16517.525164620445,repair,3,0,0,13
16525.053817194792,failure,2,0,1,12
16526.110277545933,repair,3,0,0,13
16526.200910589818,failure,2,0,1,12
16526.413374640506,repair,3,0,0,13
16534.945477031797,failure,2,0,1,12
16537.669307636716,repair,3,0,0,13
16541.92650373475,failure,2,0,1,12
16543.291217591657,repair,3,0,0,13
16553.24629842726,failure,2,0,1,12
16555.00654174411,repair,3,0,0,13
16590.576782385742,failure,2,0,1,12
16590.645757774735,repair,3,0,0,13
16594.87080134905,failure,2,0,1,12
16595.07803351449,repair,3,0,0,13
16603.92961741487,failure,2,0,1,12
16606.337673473277,repair,3,0,0,13
16614.120385080674,failure,2,0,1,12
16614.164406883712,repair,3,0,0,13
16632.24702845542,failure,2,0,1,12
16632.601867819747,repair,3,0,0,13
16640.65725710682,failure,2,0,1,12
16642.81873402681,repair,3,0,0,13
16647.35556566846,failure,2,0,1,12
16648.99451986525,repair,3,0,0,13
16663.012908324174,failure,2,0,1,12
16663.38986582473,repair,3,0,0,13
16674.96514698028,failure,2,0,1,12
16678.2330051299,repair,3,0,0,13
16690.554833480048,failure,2,0,1,12
16691.186932844746,repair,3,0,0,13
16709.10527875629,failure,2,0,1,12
16709.447068728714,repair,3,0,0,13
16712.453910194185,failure,2,0,1,12
16716.167079057723,repair,3,0,0,13
16717.5865599649,failure,2,0,1,12
16718.467711232403,repair,3,0,0,13
16730.885651530898,failure,2,0,1,12
16732.72829687371,repair,3,0,0,13
16748.930055310633,failure,2,0,1,12
16749.825386753542,repair,3,0,0,13
16757.09787082346,failure,2,0,1,12
16757.932231305196,repair,3,0,0,13
16761.172665624097,failure,2,0,1,12
16761.62602007937,repair,3,0,0,13
16768.92979666216,failure,2,0,1,12
16769.864194850972,repair,3,0,0,13
16787.25773001151,failure,2,0,1,12
16787.647231492123,repair,3,0,0,13
16812.428573301222,failure,2,0,1,12
16812.626604319143,repair,3,0,0,13
16815.690884542248,failure,2,0,1,12
16815.820908116297,repair,3,0,0,13
16820.640166371402,failure,2,0,1,12
16821.447656234,repair,3,0,0,13
16826.228981489807,failure,2,0,1,12
16828.307118733966,repair,3,0,0,13
16846.66275829714,failure,2,0,1,12
16847.347638716412,repair,3,0,0,13
16856.086649213496,failure,2,0,1,12
16858.67830566711,repair,3,0,0,13
16860.825621657415,failure,2,0,1,12
16862.202115008295,repair,3,0,0,13
16879.77558726246,failure,2,0,1,12
16880.363092877957,repair,3,0,0,13
16881.74583777216,failure,2,0,1,12
16881.88546552253,repair,3,0,0,13
16887.374287303825,failure,2,0,1,12
16888.24385773287,repair,3,0,0,13
16927.4423399538,failure,2,0,1,12
16927.52967768015,repair,3,0,0,13
16928.46016882111,failure,2,0,1,12
16929.49931426431,repair,3,0,0,13
16945.276380202566,failure,2,0,1,12
16946.10801943265,repair,3,0,0,13
16950.95890992763,failure,2,0,1,12
16951.005959451228,repair,3,0,0,13
16955.19218586793,failure,2,0,1,12
16955.740268639365,repair,3,0,0,13
16962.929021984746,failure,2,0,1,12
16964.501449896194,failure,1,1,1,11
16964.855101640915,repair,2,0,1,12
16967.68762418438,failure,1,1,1,11
16967.932452760822,repair,2,0,1,12
16968.53969390026,repair,3,0,0,13
16973.895798627877,failure,2,0,1,12
16974.54579877308,repair,3,0,0,13
16977.507369751835,failure,2,0,1,12
16982.03116594811,repair,3,0,0,13
16985.048417502563,failure,2,0,1,12
16985.20521605412,repair,3,0,0,13
16999.518750993768,failure,2,0,1,12
17000.338308881233,repair,3,0,0,13
17051.524859955785,failure,2,0,1,12
17052.144560843728,repair,3,0,0,13
17060.840559525877,failure,2,0,1,12
17060.947876294253,failure,1,1,1,11
17060.965197596448,repair,2,0,1,12
17062.01376809778,repair,3,0,0,13
17063.70102208527,failure,2,0,1,12
17064.396950320188,repair,3,0,0,13
17071.368456928063,failure,2,0,1,12
17071.919099573333,failure,1,1,1,11
17072.018001659366,repair,2,0,1,12
17072.252709139164,repair,3,0,0,13
17078.876287280964,failure,2,0,1,12
17078.955003452862,repair,3,0,0,13
17082.889239896158,failure,2,0,1,12
17082.93520596858,repair,3,0,0,13
17082.989176645773,failure,2,0,1,12
17083.386942055546,repair,3,0,0,13
17104.060101265808,failure,2,0,1,12
17104.519993583282,repair,3,0,0,13
17115.716059951545,failure,2,0,1,12
17115.722791360226,repair,3,0,0,13
17125.99388163232,failure,2,0,1,12
17127.058951387626,repair,3,0,0,13
17159.93279632301,failure,2,0,1,12
17160.581035079413,repair,3,0,0,13
17161.970458696185,failure,2,0,1,12
17162.20998164691,repair,3,0,0,13
17173.327103106814,failure,2,0,1,12
17173.722159369463,repair,3,0,0,13
17191.681101713904,failure,2,0,1,12
17194.61669986706,repair,3,0,0,13
17195.884242814333,failure,2,0,1,12
17196.18382669181,repair,3,0,0,13
17201.421549918945,failure,2,0,1,12
17204.214877367987,repair,3,0,0,13
17205.0288689768,failure,2,0,1,12
17205.7862476593,repair,3,0,0,13
17205.85279099676,failure,2,0,1,12
17206.585310281447,repair,3,0,0,13
17241.73322338324,failure,2,0,1,12
17243.52565627268,failure,1,1,1,11
17244.75104636565,repair,2,0,1,12
17245.39567914036,repair,3,0,0,13
17250.27787936918,failure,2,0,1,12
17250.348039571527,failure,1,1,1,11
17250.875713775877,repair,2,0,1,12
17250.991341699937,repair,3,0,0,13
17266.48900027923,failure,2,0,1,12
17267.717647658304,repair,3,0,0,13
17269.397216856996,failure,2,0,1,12
17270.227061017275,repair,3,0,0,13
17284.186613850718,failure,2,0,1,12
17284.19006402771,repair,3,0,0,13
17296.408099996253,failure,2,0,1,12
17296.41559619394,failure,1,1,1,11
17296.74564720548,repair,2,0,1,12
17296.864670592815,repair,3,0,0,13
17297.978991928117,failure,2,0,1,12
17298.32901500849,failure,1,1,1,11
17299.322104001938,repair,2,0,1,12
17299.437877800723,repair,3,0,0,13
17308.65016555134,failure,2,0,1,12
17309.14728589312,repair,3,0,0,13
17309.38954122879,failure,2,0,1,12
17310.388357347376,repair,3,0,0,13
17328.64785152574,failure,2,0,1,12
17330.898400797036,repair,3,0,0,13
17338.635315053907,failure,2,0,1,12
17339.400749592063,repair,3,0,0,13
17346.272570371293,failure,2,0,1,12
17346.979798343757,repair,3,0,0,13
17357.294732078826,failure,2,0,1,12
17358.247954520248,failure,1,1,1,11
17359.07679292784,repair,2,0,1,12
17360.576983555635,repair,3,0,0,13
17363.981042208492,failure,2,0,1,12
17364.98373840447,repair,3,0,0,13
17366.432712713413,failure,2,0,1,12
17367.133236202724,repair,3,0,0,13
17382.800713996163,failure,2,0,1,12
17383.41543725242,repair,3,0,0,13
17399.87450895729,failure,2,0,1,12
17401.06746278931,repair,3,0,0,13
17401.527392320917,failure,2,0,1,12
17402.016538412594,repair,3,0,0,13
17404.59903897825,failure,2,0,1,12
17404.73530328222,repair,3,0,0,13
17407.163730939814,failure,2,0,1,12
17409.578918600724,repair,3,0,0,13
17412.90802965346,failure,2,0,1,12
17413.33464654889,repair,3,0,0,13
17415.146535335414,failure,2,0,1,12
17415.531248583047,repair,3,0,0,13
17438.443946800202,failure,2,0,1,12
17441.23028922533,repair,3,0,0,13
17452.782028278627,failure,2,0,1,12
17453.02405151695,repair,3,0,0,13
17463.13746823596,failure,2,0,1,12
17463.26439022704,repair,3,0,0,13
17488.970308911124,failure,2,0,1,12
17491.00631415426,repair,3,0,0,13
17500.116334802282,failure,2,0,1,12
17500.272599229582,repair,3,0,0,13
17501.111553896633,failure,2,0,1,12
17502.107495171236,repair,3,0,0,13
17540.10540589797,failure,2,0,1,12
17545.10029384553,failure,1,1,1,11
17547.05041968727,repair,2,0,1,12
17547.241813386405,repair,3,0,0,13
17547.530442089228,failure,2,0,1,12
17548.49697764258,repair,3,0,0,13
17564.974972852306,failure,2,0,1,12
17565.605200806393,repair,3,0,0,13
17595.1014677439,failure,2,0,1,12
17595.599493901187,repair,3,0,0,13
17629.39181388733,failure,2,0,1,12
17631.001060097962,repair,3,0,0,13
17633.749930773985,failure,2,0,1,12
17633.97083266701,repair,3,0,0,13
17640.472462569334,failure,2,0,1,12
17640.626955986,repair,3,0,0,13
17641.722554297605,failure,2,0,1,12
17642.734481434032,repair,3,0,0,13
17648.310841817147,failure,2,0,1,12
17650.528327673015,repair,3,0,0,13
17665.70222678579,failure,2,0,1,12
17665.932319550895,repair,3,0,0,13
17665.964595579855,failure,2,0,1,12
17666.661801372626,repair,3,0,0,13
17666.870190773367,failure,2,0,1,12
17668.39768178688,repair,3,0,0,13
17693.129763053792,failure,2,0,1,12
17694.063651829572,repair,3,0,0,13
17712.35473584878,failure,2,0,1,12
17712.821992651105,repair,3,0,0,13
17740.94073488959,failure,2,0,1,12
17743.159194267882,repair,3,0,0,13
17747.17678339752,failure,2,0,1,12
17747.85901560461,repair,3,0,0,13
17749.195072840826,failure,2,0,1,12
17751.39771331564,repair,3,0,0,13
17756.144686840176,failure,2,0,1,12
17758.74442269362,repair,3,0,0,13
17765.712726291225,failure,2,0,1,12
17765.846028708333,repair,3,0,0,13
17770.989177899424,failure,2,0,1,12
17771.177394828337,repair,3,0,0,13
17785.166261282633,failure,2,0,1,12
17785.751111006033,failure,1,1,1,11
17787.183870195342,repair,2,0,1,12
17788.519843102255,repair,3,0,0,13
17801.52828008983,failure,2,0,1,12
17801.832414135948,repair,3,0,0,13
17802.830400019357,failure,2,0,1,12
17805.33873402313,repair,3,0,0,13
17809.06446584292,failure,2,0,1,12
17811.315263501776,repair,3,0,0,13
17817.446067672605,failure,2,0,1,12
17817.55591337864,repair,3,0,0,13
17829.80379663673,failure,2,0,1,12
17832.224594795804,repair,3,0,0,13
17839.566931907462,failure,2,0,1,12
17839.617380489726,failure,1,1,1,11
17842.67176183244,repair,2,0,1,12
17842.84188332101,repair,3,0,0,13
17863.135204274113,failure,2,0,1,12
17863.30309263109,repair,3,0,0,13
17878.322493546482,failure,2,0,1,12
17879.57509965542,failure,1,1,1,11
17881.434232868836,repair,2,0,1,12
17881.686755126073,repair,3,0,0,13
17889.80579718136,failure,2,0,1,12
17890.984155347804,repair,3,0,0,13
17915.084130622476,failure,2,0,1,12
17917.158602968186,repair,3,0,0,13
17918.72004572949,failure,2,0,1,12
17919.97722410299,repair,3,0,0,13
17937.394207167992,failure,2,0,1,12
17938.38152390846,repair,3,0,0,13
17941.365339645796,failure,2,0,1,12
17941.81500519027,repair,3,0,0,13
17942.16088270204,failure,2,0,1,12
17942.767025505047,repair,3,0,0,13
17943.615815779405,failure,2,0,1,12
17943.990318609798,repair,3,0,0,13
17954.23787295809,failure,2,0,1,12
17955.826544872685,repair,3,0,0,13
17962.892284906353,failure,2,0,1,12
17964.0917685964,repair,3,0,0,13
17982.74819829597,failure,2,0,1,12
17982.961432520682,repair,3,0,0,13
17983.626020347674,failure,2,0,1,12
17984.820336767407,repair,3,0,0,13
18001.63352394874,failure,2,0,1,12
18001.683294139257,failure,1,1,1,11
18003.065185069456,repair,2,0,1,12
18006.0101669604,failure,1,1,1,11
18006.30983990092,repair,2,0,1,12
18008.775069780706,repair,3,0,0,13
18021.491649031195,failure,2,0,1,12
18021.70921976031,repair,3,0,0,13
18029.176015385838,failure,2,0,1,12
18029.811311948277,repair,3,0,0,13
18057.545020168058,failure,2,0,1,12
18057.740818711274,repair,3,0,0,13
18077.92024700471,failure,2,0,1,12
18078.39445052689,repair,3,0,0,13
18085.140943501618,failure,2,0,1,12
18085.92773756765,repair,3,0,0,13
18114.60060136981,failure,2,0,1,12
18115.309401113565,repair,3,0,0,13
18127.85406303226,failure,2,0,1,12
18128.551491901595,repair,3,0,0,13
18133.15930243417,failure,2,0,1,12
18134.555122405032,repair,3,0,0,13
18148.128678302255,failure,2,0,1,12
18148.7730064401,repair,3,0,0,13
18161.112153103237,failure,2,0,1,12
18162.31611210411,repair,3,0,0,13
18179.912369181588,failure,2,0,1,12
18180.136258024162,repair,3,0,0,13
18188.86739769003,failure,2,0,1,12
18190.12074444446,repair,3,0,0,13
18197.786586072554,failure,2,0,1,12
18198.37856686046,repair,3,0,0,13
18199.619094363254,failure,2,0,1,12
18200.80312086982,repair,3,0,0,13
18213.15564902892,failure,2,0,1,12
18213.743689380717,repair,3,0,0,13
18214.89959867467,failure,2,0,1,12
18214.915561178972,repair,3,0,0,13
18215.08353134837,failure,2,0,1,12
18215.184357093498,repair,3,0,0,13
18224.531672831064,failure,2,0,1,12
18224.81127364508,repair,3,0,0,13
18234.861373866708,failure,2,0,1,12
18236.04097914662,repair,3,0,0,13
18239.887548631636,failure,2,0,1,12
18241.402656275146,repair,3,0,0,13
18247.19679117421,failure,2,0,1,12
18248.001774296976,repair,3,0,0,13
18248.097501393902,failure,2,0,1,12
18248.6411528139,failure,1,1,1,11
18248.85777673463,repair,2,0,1,12
18251.287675446325,repair,3,0,0,13
18287.72314461716,failure,2,0,1,12
18289.209066677115,repair,3,0,0,13
18292.64496003065,failure,2,0,1,12
18292.958733463194,repair,3,0,0,13
18295.954208849173,failure,2,0,1,12
18295.954561227056,repair,3,0,0,13
18299.998617102272,failure,2,0,1,12
18300.89762835204,repair,3,0,0,13
18303.397295555875,failure,2,0,1,12
18308.13258740824,repair,3,0,0,13
18312.92454013905,failure,2,0,1,12
18314.37144978707,repair,3,0,0,13
18330.49342164225,failure,2,0,1,12
18330.49928134519,repair,3,0,0,13
18369.546096364204,failure,2,0,1,12
18369.795177267144,failure,1,1,1,11
18370.030089271582,repair,2,0,1,12
18370.236207443402,repair,3,0,0,13
18371.902957745067,failure,2,0,1,12
18372.481148501025,repair,3,0,0,13
18372.927723274588,failure,2,0,1,12
