customer,server,arrival_time,service_start,departure_time,service_time,queue_wait,system_time
7549,2,8339.333799036936,8344.987036959934,8346.061292237973,1.0742552780389025,5.653237922997505,6.72749320103685
7550,1,8339.362079302819,8345.353553932882,8345.867961151336,0.5144072184533984,5.991474630063749,6.505881848517674
7551,1,8340.364344976695,8345.867961151336,8346.01890221485,0.15094106351374728,5.503616174641138,5.654557238154666
7552,1,8340.893109628367,8346.01890221485,8347.20749633962,1.1885941247714908,5.12579258648293,6.314386711253974
7553,2,8341.269024544898,8346.061292237973,8349.022430757583,2.9611385196089537,4.792267693075701,7.7534062126851495
7554,1,8343.410822401453,8347.20749633962,8349.519748012379,2.312251672758487,3.796673938168169,6.108925610926235
7555,2,8344.111475452895,8349.022430757583,8353.48909259707,4.4666618394868935,4.910955304687377,9.37761714417502
7556,1,8344.301494907866,8349.519748012379,8351.70078167718,2.1810336648013027,5.218253104512769,7.399286769314131
7557,1,8344.33115443289,8351.70078167718,8354.431534501839,2.7307528246583668,7.369627244290314,10.100380068948652
7558,2,8346.944276223627,8353.48909259707,8355.100032843979,1.610940246907423,6.544816373443609,8.155756620351895
7559,1,8347.029154143685,8354.431534501839,8357.8905583121,3.459023810261234,7.402380358153096,10.861404168414083
7560,2,8350.68740226314,8355.100032843979,8361.472949544064,6.372916700086345,4.412630580838595,10.78554728092422
7561,1,8351.069261289198,8357.8905583121,8358.115810275434,0.22525196333429487,6.82129702290149,7.046548986236303
7562,1,8351.181133385791,8358.115810275434,8358.893601928568,0.7777916531332937,6.934676889643015,7.71246854277706
7563,1,8351.309011663523,8358.893601928568,8359.340530748754,0.4469288201852126,7.584590265045335,8.031519085230684
7564,1,8352.717997705822,8359.340530748754,8359.347161560847,0.006630812093078236,6.622533042931536,6.629163855024672
7565,1,8355.09021146494,8359.347161560847,8361.285126373741,1.9379648128940938,4.2569500959070865,6.1949149088013655
7566,1,8356.100468910157,8361.285126373741,8363.525335635968,2.2402092622261276,5.18465746358379,7.424866725810716
7567,2,8356.708099960953,8361.472949544064,8367.154111841646,5.6811622975822305,4.764849583110845,10.446011880692822
7568,1,8357.123150510222,8363.525335635968,8364.04551600117,0.520180365202223,6.402185125745746,6.9223654909474135
7569,1,8357.313457580463,8364.04551600117,8364.395924671782,0.35040867061181813,6.73205842070638,7.082467091318904
7570,1,8357.840113691354,8364.395924671782,8366.27955240961,1.8836277378272743,6.55581098042785,8.439438718254678
7571,1,8358.310558950936,8366.27955240961,8373.3371089957,7.0575565860911045,7.96899345867314,15.026550044764008
7572,2,8359.172091959892,8367.154111841646,8368.415879260649,1.2617674190024213,7.9820198817542405,9.243787300756594
7573,2,8359.880339893849,8368.415879260649,8375.223186506206,6.807307245557749,8.53553936679964,15.34284661235688
7574,1,8361.586352096903,8373.3371089957,8374.327910409234,0.9908014135346829,11.75075689879668,12.741558312331108
7575,1,8361.951081927195,8374.327910409234,8374.41131181314,0.0834014039061405,12.376828482039855,12.460229885946319
7576,1,8362.094034827815,8374.41131181314,8379.629016639416,5.217704826275459,12.317276985326316,17.53498181160103
7577,2,8362.227958263911,8375.223186506206,8375.887271753096,0.6640852468905745,12.995228242294615,13.65931348918457
7578,2,8365.03921488125,8375.887271753096,8376.732051271027,0.8447795179308313,10.848056871845984,11.692836389776858
7579,2,8369.392079858382,8376.732051271027,8377.824110750711,1.0920594796843923,7.339971412644445,8.43203089232884
