t,S,I,R
27.094933599443582,470,54,476
27.09953701100718,470,53,477
27.134264277064297,469,54,477
27.14619599769397,469,53,478
27.21396978981243,469,52,479
27.25010997328867,468,53,479
27.30253575230835,467,54,479
27.31559323863846,467,53,480
27.318723730337172,467,52,481
27.344483102993358,467,51,482
27.356317366752908,466,52,482
27.45032019482886,466,51,483
27.461378407106317,465,52,483
27.467330436305023,465,51,484
27.47368490224068,465,50,485
27.495300350402903,465,49,486
27.525704407364138,465,48,487
27.56373597257368,465,47,488
27.66843036231944,465,46,489
27.680709325335453,464,47,489
27.705072227918162,463,48,489
27.707680777648413,462,49,489
27.71791916090024,461,50,489
27.787467911668283,460,51,489
27.86059464620346,460,50,490
27.89668249868106,459,51,490
27.926351441377307,459,50,491
27.96900939435644,459,49,492
27.994149582588584,459,48,493
28.008207593485785,459,47,494
28.03691926433703,459,46,495
28.145314357476447,459,45,496
28.152567878262552,459,44,497
28.200240054070953,459,43,498
28.25796677556761,459,42,499
28.281243607634966,459,41,500
28.281274074442397,458,42,500
28.349014602084345,458,41,501
28.39378427408682,458,40,502
28.40139323456975,458,39,503
28.439005677592515,457,40,503
28.518391863278147,456,41,503
28.559738766736988,456,40,504
28.572325116371395,456,39,505
28.597248684131955,456,38,506
28.61675179493758,456,37,507
28.772590078023345,455,38,507
28.844780313389908,454,39,507
28.867886450670028,453,40,507
28.889661551063195,453,39,508
28.894707912181147,453,38,509
28.929965879519795,452,39,509
28.933108629675512,452,38,510
28.96576322603804,452,37,511
28.98645011669495,451,38,511
29.06315640044201,450,39,511
29.079258929544874,450,38,512
29.114918941566938,449,39,512
29.125610181555523,449,38,513
29.147741861739757,448,39,513
29.164935742018283,448,38,514
29.352418713781095,448,37,515
29.371325046971823,447,38,515
29.372881217628283,446,39,515
29.44129820882017,446,38,516
29.543266651591733,445,39,516
29.69767768773804,445,38,517
29.707222628604587,444,39,517
29.728043093218577,444,38,518
29.767388120292743,444,37,519
29.7953675277069,444,36,520
29.812472657147257,444,35,521
29.85795954073166,443,36,521
29.90707952979777,442,37,521
29.915630295074116,442,36,522
29.936144204607913,442,35,523
29.946428225223798,442,34,524
29.966681308893328,442,33,525
29.973483147345256,441,34,525
30.027113320636936,440,35,525
30.1071867336934,439,36,525
30.134762845805138,439,35,526
30.16145997507975,439,34,527
30.185285735204427,439,33,528
30.211161993904952,439,32,529
30.249720137031233,439,31,530
30.369051653971976,439,30,531
30.402496098124644,438,31,531
30.4032874482574,438,30,532
30.546933274932798,438,29,533
30.58599414127996,438,28,534
30.598745987531423,437,29,534
30.619315787418675,437,28,535
30.754598020565233,436,29,535
30.788330660118767,436,28,536
30.80348649727202,436,27,537
30.864284397200546,436,26,538
30.86534131499802,435,27,538
30.930998983764464,434,28,538
30.935603491578544,434,27,539
31.09351808513738,434,26,540
31.19587106449003,433,27,540
31.231701331838927,432,28,540
31.30063189518378,432,27,541
31.331141013953584,432,26,542
31.378949466004286,432,25,543
31.424721315844906,432,24,544
31.57040981141057,432,23,545
31.630278273307244,432,22,546
31.637869487579245,432,21,547
31.650463050924436,432,20,548
31.911945763257485,432,19,549
31.99781828524551,432,18,550
32.093156961430445,432,17,551
32.18369164003831,432,16,552
32.21251932380919,432,15,553
32.217830576751695,432,14,554
32.32319944596856,432,13,555
32.3405870053725,431,14,555
32.44666156022323,430,15,555
32.4661525284646,430,14,556
32.47983677773984,429,15,556
32.49408554275842,428,16,556
32.68132634731653,427,17,556
32.973035915507275,427,16,557
33.296626727724075,427,15,558
33.331612898499365,427,14,559
33.67994803276155,427,13,560
33.83885523019609,427,12,561
33.84273759851669,427,11,562
33.96043480525526,427,10,563
34.055983489564866,427,9,564
34.30133963189651,426,10,564
34.326153680410485,426,9,565
34.69386507387539,425,10,565
35.19332284342647,424,11,565
35.43207821172533,424,10,566
35.707009937404976,424,9,567
35.77437737895562,424,8,568
35.880130980641574,424,7,569
36.061178017241794,424,6,570
36.211085098177136,424,5,571
36.24180182289041,424,4,572
36.54126765858158,423,5,572
37.117068449990306,423,4,573
37.42170575356589,423,3,574
38.3090149602678,423,2,575
38.621128670058155,423,1,576
